dtiTransId,duration,batch,totalQueryWeight,CRDTHitAndMatch,MarketDataMakeKeyBreakdown,DtsQueryBreakdown,RemoteServiceQueueWC,RemoteServiceCacheWaitWC,CacheMissBreakdownInMemory,CacheHitBreakdownInMemory,CacheOverheadWallClock,CacheOverheadTimings,CacheMissBreakdownRedis,CacheHitBreakdownRedis,totalCacheHitOrWaits,totalCacheMisses,totalNumNonBatched,portfolio,portfolio2,portfolio3,portfolio4,portfolio5,riskmodel,addPositionsByHoldings,addPositionsByHoldingsWithoutAggregation,"create SinglePortfolioContext",createDatedPortfolioContext,"destroy DatedPortfolioContext","destroy SinglePortfolioContext","get Factor exposures",getAssetFactorRiskContributions,getAssetReturnsByBarraIdsWithPriority,getAssetReturnsByMarketIdsWithPriority,getFactorReturn,getFactorTree,getIndexLevelData,getLightPortfolioWithLastUpdated,getModelDescriptors,getPortfolioAttributeValues,"getPortfolioAttributes list",getPortfolioLastUpdated,"getPortfolioPositions with PositionsReportSpec",getPositionsWithTnC,getPriceHistoryByBarraIdWithPriority,getPriceHistoryByMarketIdsWithPriority,getReportDispatcherReport,searchPortfolioTree,"userAttributeRmiSvc getAttributeProperties","singlePortfolioContextRmiSvc getPortfolioInstrumentReturn"
"6fc825ce-7de1-4832-9da8-997a87db9a01",126,"Portfolio Summary",NA,"0.000079",0,0,"0.000000","120.308157","0.000006","0.012996","0.004272","0.004272","0.000000",0,2394,1,,162921384,NA,NA,NA,NA,GEMLTL,,,1,1,1,1,,,,,,,,,,,,,1,,,,,2,,
"b5aa966b-182b-4469-a49e-2b77afe0fd4c",7066,"Factor Performance & Risk Overview",NA,0,"0.008711","4.250557","0.000000","0.484629","0.005951",0,"0.013998","0.013998","0.000000","0.000000",188,194,,189880449,189924771,189937877,NA,NA,USSLOWL,,,,,,,,,,,,,,,,,,,,,,,,,,
"c53c303c-8f18-4f30-9152-14ed36b486b7",364,"Design Template",9448,"233.675707",0,"0.612403","8.100503","0.276291","0.220379","3.511597","2.536326","2.536326","0.000000","0.000000",62417,35454,,40144,NA,NA,NA,NA,GEM3L,,,1,1,1,1,,,,,,,,,,,1,,1,,,,,2,,
"08136c1b-5dba-4f26-b84f-bd1b047d9fb6",364,"Design Template",9448,"1933.733189",0,"1.596478","53.527026","0.000000","1.882716","33.744984","2.206246","2.206246","0.000000","0.000000",27076,26440,,40144,NA,NA,NA,NA,GEM3L,,,1,1,1,1,,,,,,,,,,,1,,1,,,,,2,,
"e860802c-9dc2-4d77-88f6-d7ab789500b4",363,"Design Template",9448,"0.000167",0,"0.600495","37.269490","5.239498","0.000049","0.137071","1.539458","1.539458","0.000000","0.000000",35808,4,,40144,NA,NA,NA,NA,GEM3L,,,1,1,1,1,,,,,,,,,,,1,,1,,,,,2,,
"83fca979-a9fc-4628-8c54-c4a46c03315f",451,"MSCI FaCS",21337,"168.074255",0,"1.060419","0.237975","0.000000","0.221030","0.508167","0.690929","0.690929","0.000000","0.000000",63869,24792,,NA,NA,NA,NA,NA,BASE,,,,,,,,,,,,,,,,,2,,,,,,,,,
"76b97091-bd2f-439d-b467-ccb4e8c89a06",150,"Factor Volatility",114062,"15580.570783",0,"466.012486","72.178845","68.499395","3.397810","69.060458","10.118695","11.983277","0.000000","0.000000",314401,98208,,40144,NA,NA,NA,NA,GEMLTL,15,,15,15,15,15,,,,,,,,,,,8,12,2,2,,,,26,,
"e3c9fcd9-be31-43fe-837a-f03b18cb248f",140,"Factor Volatility",114062,"1571.873252",0,"449.081015","60.817496","74.702241","0.226389","71.272143","2.837689","2.902018","0.000000","0.000000",231048,12974,,40144,NA,NA,NA,NA,GEMLTL,22,,22,22,22,22,,,,,,,,,,,1,12,9,9,,,,,,
"e5f1e7a5-e2b0-48e0-92ac-53c49c0ad722",148,"Factor Volatility",114062,"20927.867047",0,"563.309005","55.358515","36.082460","0.174173","12.175879","9.416147","11.307733","0.000000","0.000000",322343,111149,,40144,NA,NA,NA,NA,GEMLTL,25,,25,25,25,25,,,,,,,,,,,9,,12,12,,,,,,
"9666e3cb-2291-4c43-a221-10a3f41f18a1",145,"Trade What-If",NA,"0.043524",0,0,"0.000000","0.000000","0.000440","10.433723","5.485281","5.485281","0.000000","0.000000",35269,232,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,2,,,,,3,,
"8c232745-2e57-487f-800d-22c0df0fa7bc",142,"Trade What-If",8812,"0.003073",0,0,"12.287808","1.939740","0.000691","10.068538","5.808684","5.808684","0.000000","0.000000",35439,321,,40144,NA,NA,NA,NA,GEMLTL,,,3,3,3,3,,,,,,,,,,,,,3,,,,,6,,
"c3f5c827-b88e-4fa6-94ec-1201d3cde9f9",127,"Trade What-If",NA,"0.000064","0.002514",0,"0.000000","98.999864","1.309222","18.383083","1.826971","25.522326","0.000000","0.000000",79110,6277,,40144,NA,NA,NA,NA,GEMLTL,,,1,1,1,1,,,,,,,,,,,,,1,,,,,2,,
"5b460d5c-679c-4afe-94e0-9ef9db61853b",128,"Factor Volatility",NA,"0.000070",0,0,0,"126.603665",0,0,"0.000029","0.000029",0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bf6ea8b6-867e-4487-bba5-0de1b5228483",128,"Factor Volatility",8621,"219.480250",0,"36.013865","40.712413","0.000000","0.344561","1.762748","1.347845","5.082845","0.000000","0.000000",21524,13961,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,
"384330f4-9f63-4aab-84fc-3346406775b1",128,"Factor Volatility",NA,"0.000078",0,0,0,"126.650667",0,0,"0.000042","0.000042",0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1e8a57d0-970b-4cc3-a8a3-821d2c429243",127,"Factor Volatility",8621,"1.126991",0,"37.948127","12.568215","44.123773","0.001874","0.822303","0.125627","0.128813","0.000000","0.000000",17203,1040,,40144,NA,NA,NA,NA,GEMLTL,2,,2,2,2,2,,,,,,,,,,,,1,1,1,,,,,,
"9b58e9cb-3efb-4ddd-b3c0-2650f28e4eae",127,"Factor Volatility",NA,"0.000066",0,0,0,"126.748574",0,0,"0.000034","0.000034",0,0,1,0,,40144,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,,,,,,,,,,,,,,,
"ac1f3c98-b2c2-4421-8ebb-bcaf39eb5fc2",127,"Factor Volatility",8621,"367.944322",0,"37.708551","13.112527","0.000000","0.034174","0.195246","2.327105","3.760905","0.000000","0.000000",21524,13961,,40144,NA,NA,NA,NA,GEMLTL,2,,2,2,2,2,,,,,,,,,,,1,,1,1,,,,,,
"5d833ca3-5508-4f7a-b880-c0e443a1001f",127,"Factor Volatility",8621,"218.110389",0,"37.608850","20.832372","7.516024","0.040809","0.303472","1.003711","3.071859","0.000000","0.000000",21897,12922,,40144,NA,NA,NA,NA,GEMLTL,1,,1,1,1,1,,,,,,,,,,,1,1,,,,,,2,,
"7815bb50-49ed-4eb1-9d40-9d3183223ab2",124,"Trade What-If (SCW)",8812,"749.806476","0.003787","0.496992","11.982941","0.596216","0.182196","0.579961","31.845033","37.600968","0.000000","0.000000",100603,70084,,40144,NA,NA,NA,NA,USSC4L,,,3,3,3,3,,,,,,,,,,,,,3,,,,,4,,
