dtiTransId,duration,batch,totalQueryWeight,CRDTHitAndMatch,MarketDataMakeKeyBreakdown,DtsQueryBreakdown,RemoteServiceQueueWC,RemoteServiceCacheWaitWC,CacheMissBreakdownInMemory,CacheHitBreakdownInMemory,CacheOverheadWallClock,CacheOverheadTimings,CacheMissBreakdownRedis,CacheHitBreakdownRedis,totalCacheHitOrWaits,totalCacheMisses,totalNumNonBatched,portfolio,portfolio2,portfolio3,portfolio4,portfolio5,riskmodel,addPositionsByHoldings,addPositionsByHoldingsWithoutAggregation,"create SinglePortfolioContext",createDatedPortfolioContext,"destroy DatedPortfolioContext","destroy SinglePortfolioContext","get Factor exposures",getAssetFactorRiskContributions,getAssetReturnsByBarraIdsWithPriority,getAssetReturnsByMarketIdsWithPriority,getFactorReturn,getFactorTree,getIndexLevelData,getLightPortfolioWithLastUpdated,getModelDescriptors,getPortfolioAttributeValues,"getPortfolioAttributes list",getPortfolioLastUpdated,"getPortfolioPositions with PositionsReportSpec",getPositionsWithTnC,getPriceHistoryByBarraIdWithPriority,getPriceHistoryByMarketIdsWithPriority,getReportDispatcherReport,searchPortfolioTree,"userAttributeRmiSvc getAttributeProperties","singlePortfolioContextRmiSvc getPortfolioInstrumentReturn"
"9742d858-ac4d-431e-8e5c-7720d9a7a0db",108,"Trade What-If",,,,,,,,,,,,,459,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"aee16f87-116d-48f8-b967-c89c20aa2c64",107,"Trade What-If (SCW)",,,,,,,,,,,,,800,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6082ff37-23bb-41ce-879a-2b501d3db9e2",109,"ESG Portfolio Summary Report",,,,,,,,,,,,,5066,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2356f5e5-da7a-4d98-bf6a-0300e71e9215",106,"MSCI FaCS",,,,,,,,,,,,,5085,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39f0a964-d066-4145-8ac2-e9038dba58b9",107,"Single Asset Fundamentals",,,,,,,,,,,,,3433,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c83b62a3-8680-4e66-839c-2aa6f573d7bf",106,"MSCI FaCS",,,,,,,,,,,,,5115,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6989cbec-8b28-4166-a4d3-af2aa24acf3d",104,"Portfolio Summary",,,,,,,,,,,,,6794,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a696696c-7c43-4d86-a3ac-c48f5161fead",105,"MSCI FaCS",,,,,,,,,,,,,3492,14842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c72aa561-37e5-470e-92d8-a62c9a5df51a",104,"Portfolio Summary",,,,,,,,,,,,,16325,5200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"903c53ac-79c8-4223-8ab8-83ea1b71e4ac",106,"Trade What-If",,,,,,,,,,,,,5656,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31a303c5-417f-4ea4-a1e2-f3891d6d0a15",105,"MSCI FaCS",,,,,,,,,,,,,3407,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"642d7ae4-e775-4c50-b247-5dd6837dba8e",105,"MSCI FaCS",,,,,,,,,,,,,1710,5094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0ad71a95-16f7-413e-a423-593cd7bb8b6b",105,"MSCI FaCS",,,,,,,,,,,,,3408,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a07f3c41-4dbc-4ff2-a06f-55aade3dfc30",105,"MSCI FaCS",,,,,,,,,,,,,3408,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"e8ba2dff-ac17-4222-9c3f-7ca7745a6a34",106,"Trade What-If",,,,,,,,,,,,,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7b660922-b29e-4de8-a9d9-02531206f776",104,"Stress Test Overview",,,,,,,,,,,,,896,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f93f5996-4d4e-4a11-878d-7ecb5257be3d",105,"Trade What-If",,,,,,,,,,,,,469,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bd42e014-48f6-4366-b716-2887cd6498f5",105,"Trade What-If",,,,,,,,,,,,,345,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ecfc5254-243d-452e-b091-55a1837c04ee",104,"Factor Risk Overview",,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"fe9aac90-6257-460f-afa5-5d20e30df65e",104,"Trade What-If",,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"e949fd92-4e24-4298-9a6a-6158ed7f99fe",94,"Portfolio Summary",,,,,,,,,,,,,6857,9790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"335e71e8-f006-4203-b13b-22549ddad937",94,"Portfolio Summary",,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1ae3cf6b-cee7-47ad-b61d-9e708e5a9c5b",104,"Factor Risk Overview",,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0e3d0d9c-45b0-4e5a-be13-480ef110a78e",104,"Trade What-If",,,,,,,,,,,,,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2266cd49-f4e0-49c4-bf68-51dba714e058",104,"Factor Risk Overview",,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"90809ad3-2d30-4f87-92ef-597a11841723",104,"Trade What-If",,,,,,,,,,,,,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4d642a38-7254-48b0-a5db-9b8ebbe3c787",104,"Factor Risk Overview",,,,,,,,,,,,,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29535cde-4cd2-4693-9366-a7c496370920",104,"Trade What-If",,,,,,,,,,,,,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"dde2aa94-8363-435b-9a9e-4649bba9d561",103,"Liquidity Profile",,,,,,,,,,,,,117,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4f9272ea-77d0-42a1-8e8b-a39f63e8538f",102,"Portfolio Summary",,,,,,,,,,,,,202,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f002bcd8-fdf1-4374-a5d3-ccd8588d7978",92,"MSCI FaCS",,,,,,,,,,,,,3406,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6afcf726-cf55-47b9-8f2c-0e3a577f9eb8",94,"ESG Portfolio Summary Report",,,,,,,,,,,,,7112,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"138b4ae2-e599-4998-b665-9251bb0aefb4",93,"ESG Portfolio Summary Report",,,,,,,,,,,,,5018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1639172d-af5b-4174-a35a-7a3c34f56629",93,"ESG Portfolio Summary Report",,,,,,,,,,,,,8702,6647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"abf696b1-e008-4bf6-acd6-117b6db2e00b",93,"ESG Portfolio Summary Report",,,,,,,,,,,,,3377,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
